source,target,edge_type,weight,scope,count
01000001-01001110--jira-project-management,odyssey4me--jira,semantic_knn,0.6588097214698792,content_only,
01000001-01001110--jira-project-management,zenobi-us--project-planning,semantic_knn,0.5316974520683289,content_only,
0x70626a--monad-wingman,tenequm--foundry-solidity,semantic_knn,0.5733311176300049,content_only,
0xBigBoss--axe-ios-simulator,CharlesWiltgen--axiom-ios-ui,semantic_knn,0.5460132956504822,content_only,
0xBigBoss--extract-transcripts,Dicklesworthstone--csctf,semantic_knn,0.5280622243881226,content_only,
0xBigBoss--extract-transcripts,ramakay--conversation-analyzer,semantic_knn,0.5442746877670288,content_only,
0xBigBoss--go-best-practices,affaan-m--golang-testing,semantic_knn,0.5853606462478638,content_only,
0xBigBoss--go-best-practices,cxuu--go-concurrency,semantic_knn,0.5919304490089417,content_only,
0xBigBoss--go-best-practices,dbos-inc--dbos-golang,semantic_knn,0.5270118713378906,content_only,
0xBigBoss--go-best-practices,googlecloudplatform--go-test-expert,semantic_knn,0.5401206612586975,content_only,
0xBigBoss--go-best-practices,jgamaraalv--typescript-conventions,semantic_knn,0.5287864804267883,content_only,
0xBigBoss--go-best-practices,meysam81--google-golang-style,semantic_knn,0.743209719657898,content_only,
0xBigBoss--go-best-practices,tigrisdata--go-table-driven-tests,semantic_knn,0.5434302687644958,content_only,
0xBigBoss--playwright-best-practices,dawiddutoit--playwright-form-validation,semantic_knn,0.6159336566925049,content_only,
0xBigBoss--playwright-best-practices,dawiddutoit--playwright-network-analyzer,semantic_knn,0.5663849115371704,content_only,
0xBigBoss--playwright-best-practices,dedalus-erp-pas--playwright-skill,semantic_knn,0.6393576860427856,content_only,
0xBigBoss--playwright-best-practices,fugazi--qa-test-planner,semantic_knn,0.5759543776512146,content_only,
0xBigBoss--react-best-practices,Gentleman-Programming--react-19,semantic_knn,0.5315931439399719,content_only,
0xBigBoss--react-best-practices,Microck--docs-consistency-checker,semantic_knn,0.5216739773750305,content_only,
0xBigBoss--react-best-practices,alicoder001--errors,semantic_knn,0.5611876249313354,content_only,
0xBigBoss--react-best-practices,benchflow-ai--react-best-practices-2,semantic_knn,0.7214502096176147,content_only,
0xBigBoss--react-best-practices,busirocket--busirocket-react,semantic_knn,0.6113005876541138,content_only,
0xBigBoss--react-best-practices,curiositech--form-validation-architect,semantic_knn,0.5507017374038696,content_only,
0xBigBoss--react-best-practices,dedalus-erp-pas--react-best-practices,semantic_knn,0.7245365977287292,content_only,
0xBigBoss--react-best-practices,djankies--reviewing-test-quality,semantic_knn,0.5383503437042236,content_only,
0xBigBoss--react-best-practices,fusengine--react-effects-audit,semantic_knn,0.5791553854942322,content_only,
0xBigBoss--react-best-practices,gfazioli--mantine-react-component-dev,semantic_knn,0.5706987977027893,content_only,
0xBigBoss--react-best-practices,iliaal--react-frontend,semantic_knn,0.7024645209312439,content_only,
0xBigBoss--react-best-practices,jgamaraalv--react-best-practices,semantic_knn,0.7314801216125488,content_only,
0xBigBoss--react-best-practices,jh941213--react-patterns,semantic_knn,0.7324835658073425,content_only,
0xBigBoss--react-best-practices,mastra-ai--react-best-practices,semantic_knn,0.6954576969146729,content_only,
0xBigBoss--react-best-practices,oakoss--react-patterns,semantic_knn,0.7601273059844971,content_only,
0xBigBoss--react-best-practices,omer-metin--forms-validation,semantic_knn,0.5875656604766846,content_only,
0xBigBoss--react-best-practices,prowler-cloud--typescript,semantic_knn,0.5878894329071045,content_only,
0xBigBoss--react-best-practices,sergiodxa--frontend-react-best-practices,semantic_knn,0.7401436567306519,content_only,
0xBigBoss--tamagui-best-practices,patricio0312rev--eslint-prettier-config,semantic_knn,0.5415182709693909,content_only,
0xBigBoss--web-fetch,acedergren--firecrawl,semantic_knn,0.6419863700866699,content_only,
0xBigBoss--web-fetch,aws-samples--url-fetcher,semantic_knn,0.6594976186752319,content_only,
0xBigBoss--web-fetch,benedictking--firecrawl-scraper,semantic_knn,0.5555667877197266,content_only,
0xBigBoss--web-fetch,blessonism--mineru-extract,semantic_knn,0.6589993238449097,content_only,
0xBigBoss--web-fetch,dnyoussef--web-scraping,semantic_knn,0.525871217250824,content_only,
0xBigBoss--web-fetch,ivanvza--web-scraper,semantic_knn,0.5779848098754883,content_only,
0xBigBoss--web-fetch,mofa-org--web-scraping,semantic_knn,0.5520375370979309,content_only,
0xBigBoss--web-fetch,sickn33--daily-news-report,semantic_knn,0.5272420048713684,content_only,
0xBigBoss--zig-best-practices,mohitmishra786--zig-build-system,semantic_knn,0.6205949783325195,content_only,
0xBigBoss--zig-best-practices,mohitmishra786--zig-cinterop,semantic_knn,0.5668807625770569,content_only,
0xBigBoss--zig-best-practices,mohitmishra786--zig-testing,semantic_knn,0.6317217350006104,content_only,
0xBigBoss--zig-best-practices,oakoss--zod-validation,semantic_knn,0.5608606338500977,content_only,
0xBigBoss--zig-best-practices,plurigrid--zig-programming,semantic_knn,0.7019904851913452,content_only,
0xBigBoss--zig-best-practices,rudedogg--zig,semantic_knn,0.6987527012825012,content_only,
0xaxiom--remotion,inference-sh--remotion-render,semantic_knn,0.5688832998275757,content_only,
0xaxiom--remotion,michaelboeding--video-producer-agent,semantic_knn,0.5227993130683899,content_only,
0xaxiom--remotion,ncklrs--motion-designer,semantic_knn,0.5254058241844177,content_only,
0xaxiom--remotion,notedit--video-producer,semantic_knn,0.6121828556060791,content_only,
0xbigboss--codex,eyadsibai--codex,semantic_knn,0.6360963582992554,content_only,
0xbigboss--codex,feiskyer--codex-skill,semantic_knn,0.6462244391441345,content_only,
0xbigboss--codex,insight68--coding-agent,semantic_knn,0.6284096837043762,content_only,
0xbigboss--codex,oimiragieo--omega-codex-cli,semantic_knn,0.5433880686759949,content_only,
0xbigboss--codex,rafaelcalleja--codex-cli,semantic_knn,0.7422158718109131,content_only,
0xbigboss--codex,tdimino--codex-cto,semantic_knn,0.688015878200531,content_only,
0xbigboss--data-driven-testing,github--java-junit,semantic_knn,0.6049685478210449,content_only,
0xbigboss--data-driven-testing,mikeyobrien--test-driven-development,semantic_knn,0.560997724533081,content_only,
0xbigboss--e2e,colinmollenhour--generate-e2e-test,semantic_knn,0.567981481552124,content_only,
0xbigboss--e2e,olehsvyrydov--e2e-tester,semantic_knn,0.6218013763427734,content_only,
0xbigboss--e2e,proffesor-for-testing--enterprise-integration-testing,semantic_knn,0.5206905603408813,content_only,
0xbigboss--e2e,shinpr--integration-e2e-testing,semantic_knn,0.6387490034103394,content_only,
0xbigboss--electrobun-best-practices,beshkenadze--typescript-advanced-types,semantic_knn,0.5291966199874878,content_only,
0xbigboss--electrobun-best-practices,jgamaraalv--typescript-conventions,semantic_knn,0.5667091608047485,content_only,
0xbigboss--electrobun-best-practices,laurigates--typescript-strict,semantic_knn,0.5326547026634216,content_only,
0xbigboss--electrobun-best-practices,miles990--javascript-typescript,semantic_knn,0.5297939777374268,content_only,
0xbigboss--electrobun-best-practices,mindrally--optimized-nextjs-typescript,semantic_knn,0.5220395922660828,content_only,
0xbigboss--electrobun-best-practices,prowler-cloud--typescript,semantic_knn,0.5595154166221619,content_only,
0xbigboss--git-best-practices,LerianStudio--release-guide-info,semantic_knn,0.5976488590240479,content_only,
0xbigboss--git-best-practices,Microck--git-advanced-workflows,semantic_knn,0.7507621049880981,content_only,
0xbigboss--git-best-practices,akaszubski--git-github,semantic_knn,0.7016458511352539,content_only,
0xbigboss--git-best-practices,corwinm--arashi,semantic_knn,0.6046416759490967,content_only,
0xbigboss--git-best-practices,d-o-hub--github-release-best-practices,semantic_knn,0.6111880540847778,content_only,
0xbigboss--git-best-practices,jmsktm--git-workflow-designer,semantic_knn,0.7518951892852783,content_only,
0xbigboss--git-best-practices,miles990--git-workflows,semantic_knn,0.7673054933547974,content_only,
0xbigboss--git-best-practices,pfangueiro--git-workflow,semantic_knn,0.7921639680862427,content_only,
0xbigboss--git-best-practices,rmyndharis--git-advanced-workflows,semantic_knn,0.7507622241973877,content_only,
0xbigboss--git-best-practices,sickn33--git-advanced-workflows,semantic_knn,0.7475228309631348,content_only,
0xbigboss--git-best-practices,totto2727-dotfiles--branch-split-and-pr,semantic_knn,0.5597487688064575,content_only,
0xbigboss--git-best-practices,vasilyu1983--git-workflow,semantic_knn,0.7362035512924194,content_only,
0xbigboss--git-best-practices,xbklairith--git-workflow,semantic_knn,0.7117567658424377,content_only,
0xbigboss--git-best-practices,yldgio--github-actions,semantic_knn,0.5625013113021851,content_only,
0xdarkmatter--container-orchestration,akin-ozer--k8s-yaml-generator,semantic_knn,0.5716542601585388,content_only,
0xdarkmatter--container-orchestration,bagelhole--kubernetes-ops,semantic_knn,0.6966464519500732,content_only,
0xdarkmatter--container-orchestration,eyadsibai--k8s-security,semantic_knn,0.5306465029716492,content_only,
0xdarkmatter--container-orchestration,incidentfox--k8s-debug,semantic_knn,0.591290295124054,content_only,
0xdarkmatter--container-orchestration,oakoss--docker,semantic_knn,0.6150735020637512,content_only,
0xdarkmatter--container-orchestration,oimiragieo--docker-compose,semantic_knn,0.6643881797790527,content_only,
0xdarkmatter--container-orchestration,vasilyu1983--ops-devops-platform,semantic_knn,0.6005427241325378,content_only,
0xdarkmatter--container-orchestration,webdevtodayjason--devops-patterns,semantic_knn,0.5765810012817383,content_only,
0xdarkmatter--data-processing,aidotnet--json-yaml-converter,semantic_knn,0.5621527433395386,content_only,
0xdarkmatter--data-processing,bobmatnyc--json-data-handling,semantic_knn,0.5846118927001953,content_only,
0xdarkmatter--data-processing,curiouslearner--json-transformer,semantic_knn,0.5409324169158936,content_only,
0xdarkmatter--data-processing,famaoai-creator--data-transformer,semantic_knn,0.5382087826728821,content_only,
0xdarkmatter--data-processing,laurigates--jq-json-processing,semantic_knn,0.6828433871269226,content_only,
0xdarkmatter--data-processing,laurigates--yq-yaml-processing,semantic_knn,0.7221018075942993,content_only,
0xdarkmatter--data-processing,majiayu000--jn,semantic_knn,0.6018866896629333,content_only,
0xdarkmatter--data-processing,majiayu000--jq,semantic_knn,0.7116290330886841,content_only,
0xdarkmatter--data-processing,ruvnet--stream-chain,semantic_knn,0.5360225439071655,content_only,
0xdarkmatter--data-processing,skogai--skogai-jq,semantic_knn,0.5467880368232727,content_only,
0xdarkmatter--data-processing,vamseeachanta--yaml-workflow-executor,semantic_knn,0.6244738101959229,content_only,
0xdarkmatter--data-processing,xdg--jq,semantic_knn,0.5335066914558411,content_only,
0xdarkmatter--data-processing,xdg--yq,semantic_knn,0.5808698534965515,content_only,
0xdarkmatter--file-search,0xdarkmatter--structural-search,semantic_knn,0.5555024147033691,content_only,
0xdarkmatter--file-search,denser-org--denser-retriever,semantic_knn,0.5467926263809204,content_only,
0xdarkmatter--file-search,kjgarza--searching-documents-with-coda,semantic_knn,0.5278630256652832,content_only,
0xdarkmatter--file-search,oaustegard--exploring-codebases,semantic_knn,0.5354331731796265,content_only,
0xdarkmatter--file-search,xdg--ripgrep,semantic_knn,0.5936594009399414,content_only,
0xdarkmatter--git-workflow,0xlayerghost--git-workflow,semantic_knn,0.6499215364456177,content_only,
0xdarkmatter--git-workflow,LerianStudio--release-guide-info,semantic_knn,0.6010559797286987,content_only,
0xdarkmatter--git-workflow,Microck--git-advanced-workflows,semantic_knn,0.7107142210006714,content_only,
0xdarkmatter--git-workflow,akaszubski--git-github,semantic_knn,0.7302014231681824,content_only,
0xdarkmatter--git-workflow,autumnsgrove--git-advanced,semantic_knn,0.7168551683425903,content_only,
0xdarkmatter--git-workflow,bntvllnt--git,semantic_knn,0.7439417243003845,content_only,
0xdarkmatter--git-workflow,boshu2--push,semantic_knn,0.5839839577674866,content_only,
0xdarkmatter--git-workflow,bybren-llc--git-advanced,semantic_knn,0.713118314743042,content_only,
0xdarkmatter--git-workflow,catlog22--review-cycle,semantic_knn,0.6076618432998657,content_only,
0xdarkmatter--git-workflow,laurigates--config-sync,semantic_knn,0.5336489677429199,content_only,
0xdarkmatter--git-workflow,miles990--git-workflows,semantic_knn,0.6977914571762085,content_only,
0xdarkmatter--git-workflow,numman-ali--open-source-maintainer,semantic_knn,0.6331255435943604,content_only,
0xdarkmatter--git-workflow,rmyndharis--git-advanced-workflows,semantic_knn,0.7107142806053162,content_only,
0xdarkmatter--git-workflow,sickn33--git-advanced-workflows,semantic_knn,0.7439507842063904,content_only,
0xdarkmatter--git-workflow,sjungling--git-bisect-debugging,semantic_knn,0.6407449841499329,content_only,
0xdarkmatter--git-workflow,tkersey--patch,semantic_knn,0.5204192399978638,content_only,
0xdarkmatter--git-workflow,tony363--sc-git,semantic_knn,0.705540657043457,content_only,
0xdarkmatter--git-workflow,xbklairith--git-workflow,semantic_knn,0.7199145555496216,content_only,
0xdarkmatter--markitdown,andreadellacorte--pdf-to-markdown,semantic_knn,0.7096830606460571,content_only,
0xdarkmatter--markitdown,duc01226--docx-to-markdown,semantic_knn,0.6888456344604492,content_only,
0xdarkmatter--markitdown,duc01226--pdf-to-markdown,semantic_knn,0.7096832990646362,content_only,
0xdarkmatter--markitdown,jimmc414--markitdown,semantic_knn,0.7515881061553955,content_only,
0xdarkmatter--markitdown,julianobarbosa--markitdown-skill,semantic_knn,0.7541547417640686,content_only,
0xdarkmatter--markitdown,mohtashammurshid--md-to-docx,semantic_knn,0.6533267498016357,content_only,
0xdarkmatter--markitdown,rysweet--markitdown,semantic_knn,0.7789495587348938,content_only,
0xdarkmatter--markitdown,smallnest--markitdown,semantic_knn,0.7515881061553955,content_only,
0xdarkmatter--project-planner,Dwsy--project-planner,semantic_knn,0.571729302406311,content_only,
0xdarkmatter--project-planner,am-will--planner,semantic_knn,0.5754461288452148,content_only,
0xdarkmatter--project-planner,darraghh1--create-plan,semantic_knn,0.5484949946403503,content_only,
0xdarkmatter--project-planner,davila7--planning,semantic_knn,0.5385094285011292,content_only,
0xdarkmatter--project-planner,googleworkspace--persona-project-manager,semantic_knn,0.5433189868927002,content_only,
0xdarkmatter--project-planner,jmsktm--project-planner,semantic_knn,0.6059737205505371,content_only,
0xdarkmatter--project-planner,shubhamsaboo--project-planner,semantic_knn,0.6401801109313965,content_only,
0xdarkmatter--project-planner,zenobi-us--project-planning,semantic_knn,0.603198766708374,content_only,
0xdarkmatter--python-typing-patterns,affaan-m--python-patterns,semantic_knn,0.7209686040878296,content_only,
0xdarkmatter--python-typing-patterns,eyadsibai--python-patterns,semantic_knn,0.6050455570220947,content_only,
0xdarkmatter--python-typing-patterns,nesnilnehc--review-python,semantic_knn,0.5780434608459473,content_only,
0xdarkmatter--python-typing-patterns,neversight--python-best-practices,semantic_knn,0.6786320209503174,content_only,
0xdarkmatter--python-typing-patterns,neversight--python-observability-patterns,semantic_knn,0.6084887981414795,content_only,
0xdarkmatter--python-typing-patterns,neversight--python-pytest-patterns,semantic_knn,0.5920648574829102,content_only,
0xdarkmatter--python-typing-patterns,oimiragieo--comprehensive-type-annotations,semantic_knn,0.6878844499588013,content_only,
0xdarkmatter--python-typing-patterns,openaec-foundation--erpnext-syntax-controllers,semantic_knn,0.5389651656150818,content_only,
0xdarkmatter--python-typing-patterns,wshobson--python-code-style,semantic_knn,0.5922539234161377,content_only,
0xdarkmatter--security-patterns,alinaqi--security,semantic_knn,0.765096127986908,content_only,
0xdarkmatter--security-patterns,bagelhole--waf-setup,semantic_knn,0.5675655007362366,content_only,
0xdarkmatter--security-patterns,nickcrew--owasp-top-10,semantic_knn,0.7197595238685608,content_only,
0xdarkmatter--security-patterns,oakoss--application-security,semantic_knn,0.708450436592102,content_only,
0xdarkmatter--security-patterns,omer-metin--security-owasp,semantic_knn,0.7652648687362671,content_only,
0xdarkmatter--security-patterns,scientiacapital--security,semantic_knn,0.8111578226089478,content_only,
0xdarkmatter--security-patterns,sergiodxa--owasp-security-check,semantic_knn,0.7305586338043213,content_only,
0xdarkmatter--security-patterns,srstomp--security-audit,semantic_knn,0.7123696804046631,content_only,
0xdarkmatter--security-patterns,thapaliyabikendra--security-patterns,semantic_knn,0.8075224161148071,content_only,
0xdarkmatter--setperms,daymade--claude-skills-troubleshooting,semantic_knn,0.5735350847244263,content_only,
0xdarkmatter--setperms,htlin222--sentient,semantic_knn,0.5336844325065613,content_only,
0xdarkmatter--setperms,jefflester--skill-developer,semantic_knn,0.520361602306366,content_only,
0xdarkmatter--setperms,laurigates--claude-security-settings,semantic_knn,0.8054046034812927,content_only,
0xdarkmatter--setperms,parcadei--sub-agents,semantic_knn,0.5222586989402771,content_only,
0xdarkmatter--setperms,petekp--claude-md-author,semantic_knn,0.5346813797950745,content_only,
0xdarkmatter--setperms,udecode--create-agent-skills,semantic_knn,0.5472431778907776,content_only,
0xdarkmatter--structural-search,defendend--ast-index,semantic_knn,0.5784246921539307,content_only,
0xdarkmatter--structural-search,doodledood--explore-codebase,semantic_knn,0.5475236773490906,content_only,
0xdarkmatter--structural-search,oaustegard--exploring-codebases,semantic_knn,0.6912581920623779,content_only,
0xdarkmatter--structural-search,oimiragieo--code-structural-search,semantic_knn,0.774174690246582,content_only,
0xdarkmatter--structural-search,plurigrid--tree-sitter,semantic_knn,0.5359318852424622,content_only,
0xdarkmatter--structural-search,xdg--ast-grep,semantic_knn,0.7192217707633972,content_only,
0xdarkmatter--structural-search,xdg--code-structure,semantic_knn,0.6058388948440552,content_only,
0xhubed--entry-signals,guia-matthieu--signal-monitoring,semantic_knn,0.5262817144393921,content_only,
0xlayerghost--git-workflow,Dexploarer--github-actions-workflow-builder,semantic_knn,0.5978926420211792,content_only,
0xlayerghost--git-workflow,akaszubski--git-github,semantic_knn,0.71285080909729,content_only,
0xlayerghost--git-workflow,bntvllnt--git,semantic_knn,0.70879727602005,content_only,
0xlayerghost--git-workflow,buyoung--code-review,semantic_knn,0.6362497806549072,content_only,
0xlayerghost--git-workflow,dhruvanbhalara--git-commit,semantic_knn,0.6218796968460083,content_only,
0xlayerghost--git-workflow,onewave-ai--git-pr-reviewer,semantic_knn,0.6198955774307251,content_only,
0xlayerghost--git-workflow,pfangueiro--git-workflow,semantic_knn,0.6217823028564453,content_only,
0xlayerghost--git-workflow,xbklairith--git-workflow,semantic_knn,0.7333797216415405,content_only,
0xlayerghost--solidity-debug,0xlayerghost--solidity-testing,semantic_knn,0.563170850276947,content_only,
0xlayerghost--solidity-debug,Heyvhuang--tool-systematic-debugging,semantic_knn,0.5625163316726685,content_only,
0xlayerghost--solidity-debug,aaaaqwq--systematic-debugging,semantic_knn,0.5592278242111206,content_only,
0xlayerghost--solidity-debug,ahmedhamadto--systematic-debugging,semantic_knn,0.5592278242111206,content_only,
0xlayerghost--solidity-debug,athola--debug-helper,semantic_knn,0.5441832542419434,content_only,
0xlayerghost--solidity-debug,pproenca--debug,semantic_knn,0.5993127822875977,content_only,
0xlayerghost--solidity-debug,sipengxie2024--debugging,semantic_knn,0.598940372467041,content_only,
0xlayerghost--solidity-debug,thebushidocollective--debug,semantic_knn,0.5401264429092407,content_only,
0xlayerghost--solidity-testing,tenequm--foundry-solidity,semantic_knn,0.5517368316650391,content_only,
1password--security-awareness,jeremylongshore--mistral-security-basics,semantic_knn,0.5561854839324951,content_only,
2ykwang--code-history,2ykwang--write-pr,semantic_knn,0.6274641752243042,content_only,
2ykwang--code-history,Emasoft--ghe-changelog,semantic_knn,0.6789455413818359,content_only,
2ykwang--code-history,aroldolanderos--get-commits,semantic_knn,0.6607860326766968,content_only,
2ykwang--code-history,boshu2--trace,semantic_knn,0.6439721584320068,content_only,
2ykwang--code-history,buyoung--code-review,semantic_knn,0.6234328150749207,content_only,
2ykwang--code-history,davila7--security-ownership-map,semantic_knn,0.5451415181159973,content_only,
2ykwang--code-history,doodledood--explore-codebase,semantic_knn,0.5634670257568359,content_only,
2ykwang--code-history,edmundmiller--jj-history-investigation,semantic_knn,0.5580312013626099,content_only,
2ykwang--code-history,kavantrudie--update-context,semantic_knn,0.6454932689666748,content_only,
2ykwang--code-history,laurigates--blueprint-derive-tests,semantic_knn,0.5608429908752441,content_only,
2ykwang--code-history,maslennikov-ig--parse-git-status,semantic_knn,0.6285131573677063,content_only,
2ykwang--code-history,meetrais--git-analyzer,semantic_knn,0.6958823204040527,content_only,
2ykwang--code-history,metta-ai--tv-git-scan,semantic_knn,0.5881500840187073,content_only,
2ykwang--code-history,oaustegard--generating-patches,semantic_knn,0.536973774433136,content_only,
2ykwang--code-history,parcadei--debug,semantic_knn,0.6096892356872559,content_only,
2ykwang--code-history,tech-leads-club--security-ownership-map,semantic_knn,0.5221319198608398,content_only,
2ykwang--code-history,vamseeachanta--claude-reflect,semantic_knn,0.5671314001083374,content_only,
2ykwang--write-pr,89jobrien--git-commit-helper,semantic_knn,0.6491269469261169,content_only,
2ykwang--write-pr,Microck--git-commit-helper,semantic_knn,0.6491268873214722,content_only,
2ykwang--write-pr,alirezarezvani--git-commit-helper,semantic_knn,0.6317923665046692,content_only,
2ykwang--write-pr,ar4mirez--commit-message,semantic_knn,0.6421511769294739,content_only,
2ykwang--write-pr,aroldolanderos--get-commits,semantic_knn,0.6690444946289062,content_only,
2ykwang--write-pr,cursor--what-did-i-get-done,semantic_knn,0.5291221737861633,content_only,
2ykwang--write-pr,evalstate--pr-writing-review,semantic_knn,0.6456688642501831,content_only,
2ykwang--write-pr,jh941213--commit-push-pr,semantic_knn,0.6175717115402222,content_only,
2ykwang--write-pr,maslennikov-ig--parse-git-status,semantic_knn,0.6207915544509888,content_only,
2ykwang--write-pr,meetrais--git-analyzer,semantic_knn,0.6415226459503174,content_only,
2ykwang--write-pr,metta-ai--tv-git-scan,semantic_knn,0.5382059812545776,content_only,
2ykwang--write-pr,totto2727-dotfiles--branch-split-and-pr,semantic_knn,0.5970529913902283,content_only,
2ykwang--write-pr,wenis--commit-message-formatter,semantic_knn,0.6725484132766724,content_only,
404kidwiz--pdf-skill,K-Dense-AI--pdf,semantic_knn,0.71985924243927,content_only,
404kidwiz--pdf-skill,curiositech--document-generation-pdf,semantic_knn,0.7054100036621094,content_only,
404kidwiz--pdf-skill,ederheisler--pdf,semantic_knn,0.7718638181686401,content_only,
404kidwiz--pdf-skill,fawzymohamed--cheat-sheets,semantic_knn,0.5417137742042542,content_only,
404kidwiz--pdf-skill,jeremylongshore--pdf-generator,semantic_knn,0.703787624835968,content_only,
404kidwiz--pdf-skill,jeremylongshore--pdf-parser,semantic_knn,0.7468712329864502,content_only,
404kidwiz--pdf-skill,jimmc414--pdf,semantic_knn,0.71985924243927,content_only,
404kidwiz--pdf-skill,jmsktm--pdf-generator,semantic_knn,0.6643688082695007,content_only,
404kidwiz--pdf-skill,molefrog--react-pdf,semantic_knn,0.5358644723892212,content_only,
404kidwiz--pdf-skill,oakoss--pdf-tools,semantic_knn,0.819772481918335,content_only,
404kidwiz--pdf-skill,openclaw--nano-pdf,semantic_knn,0.5665514469146729,content_only,
404kidwiz--pdf-skill,rafaelcalleja--pdf-form-processor,semantic_knn,0.7283269762992859,content_only,
404kidwiz--pdf-skill,skillcreatorai--pdf,semantic_knn,0.7145736217498779,content_only,
404kidwiz--pdf-skill,vibery-studio--pdf,semantic_knn,0.7145736217498779,content_only,
404kidwiz--pptx-skill,DNYoussef--pptx-generation,semantic_knn,0.6856863498687744,content_only,
404kidwiz--pptx-skill,DNYoussef--when-creating-presentations-use-pptx-generation,semantic_knn,0.6686486005783081,content_only,
404kidwiz--pptx-skill,SpillwaveSolutions--automating-powerpoint,semantic_knn,0.6519938707351685,content_only,
404kidwiz--pptx-skill,aktsmm--powerpoint-automation,semantic_knn,0.815030574798584,content_only,
404kidwiz--pptx-skill,anthropics--ppt-template-creator,semantic_knn,0.7233377695083618,content_only,
404kidwiz--pptx-skill,autumnsgrove--pptx,semantic_knn,0.8396360874176025,content_only,
404kidwiz--pptx-skill,bytedance--ppt-generation,semantic_knn,0.7822703123092651,content_only,
404kidwiz--pptx-skill,daymade--ppt-creator,semantic_knn,0.7601604461669922,content_only,
404kidwiz--pptx-skill,huyansheng3--super-ppt,semantic_knn,0.7134749293327332,content_only,
404kidwiz--pptx-skill,michaelboeding--slide-generation,semantic_knn,0.7537876963615417,content_only,
404kidwiz--pptx-skill,moosegoose0701--storyboard-to-slides,semantic_knn,0.7440173625946045,content_only,
404kidwiz--pptx-skill,vamseeachanta--python-pptx,semantic_knn,0.8530266284942627,content_only,
404kidwiz--pptx-skill,vasilyu1983--document-pptx,semantic_knn,0.8337624073028564,content_only,
89jobrien--command-optimization,Jeffallan--cli-developer,semantic_knn,0.7487173080444336,content_only,
89jobrien--command-optimization,gotempsh--temps-cli,semantic_knn,0.5302944183349609,content_only,
89jobrien--command-optimization,johnie--wp-cli,semantic_knn,0.5912712812423706,content_only,
89jobrien--command-optimization,paulrberg--cli-gh,semantic_knn,0.5363625288009644,content_only,
89jobrien--command-optimization,zhanghandong--domain-cli,semantic_knn,0.6849424839019775,content_only,
89jobrien--context-management,globalmsq--moai-foundation-context,semantic_knn,0.5254597663879395,content_only,
89jobrien--context-management,jg-chalk-io--moai-core-context-budget,semantic_knn,0.5261318683624268,content_only,
89jobrien--context-management,joaquimscosta--workflow-orchestration,semantic_knn,0.5475637316703796,content_only,
89jobrien--context-management,michael-menard--session-create,semantic_knn,0.5614150762557983,content_only,
89jobrien--context-management,pchalasani--recover-context,semantic_knn,0.5898382663726807,content_only,
89jobrien--context-management,rohunvora--context-optimization,semantic_knn,0.6766844987869263,content_only,
89jobrien--context-management,shipshitdev--context-optimization,semantic_knn,0.6766844987869263,content_only,
89jobrien--context-management,siviter-xyz--context-engineering,semantic_knn,0.7411037683486938,content_only,
89jobrien--context-management,starwreckntx--gam-researcher-agent,semantic_knn,0.5203874707221985,content_only,
89jobrien--context-management,svenja-dev--multi-agent-patterns,semantic_knn,0.6394782066345215,content_only,
89jobrien--context-management,toonight--context-compressor,semantic_knn,0.5403783917427063,content_only,
89jobrien--context-management,zenobi-us--agent-organizer,semantic_knn,0.5536797046661377,content_only,
89jobrien--database-optimization,Dexploarer--database-query-optimizer,semantic_knn,0.7890645265579224,content_only,
89jobrien--database-optimization,Jeffallan--database-optimizer,semantic_knn,0.8057606220245361,content_only,
89jobrien--database-optimization,aj-geddes--database-indexing-strategy,semantic_knn,0.7424592971801758,content_only,
89jobrien--database-optimization,aj-geddes--database-query-optimization,semantic_knn,0.788947343826294,content_only,
89jobrien--database-optimization,cin12211--postgres-expert,semantic_knn,0.7291456460952759,content_only,
89jobrien--database-optimization,curiositech--postgresql-optimization,semantic_knn,0.7444189190864563,content_only,
89jobrien--database-optimization,github--sql-optimization,semantic_knn,0.7517677545547485,content_only,
89jobrien--database-optimization,htlin222--data-science,semantic_knn,0.6626639366149902,content_only,
89jobrien--database-optimization,jamesrochabrun--query-expert,semantic_knn,0.7397340536117554,content_only,
89jobrien--database-optimization,jeremylongshore--optimizing-sql-queries,semantic_knn,0.710635781288147,content_only,
89jobrien--database-optimization,omer-metin--database-architect,semantic_knn,0.6982278823852539,content_only,
89jobrien--database-optimization,omer-metin--performance-hunter,semantic_knn,0.6997008323669434,content_only,
89jobrien--database-optimization,omer-metin--postgres-wizard,semantic_knn,0.704396665096283,content_only,
89jobrien--database-optimization,partme-ai--postgresql,semantic_knn,0.7211594581604004,content_only,
89jobrien--database-optimization,rand--discover-database,semantic_knn,0.5799862146377563,content_only,
89jobrien--database-optimization,rightnow-ai--sqlite-expert,semantic_knn,0.569879412651062,content_only,
89jobrien--database-optimization,rmyndharis--database-optimizer,semantic_knn,0.7463928461074829,content_only,
89jobrien--database-optimization,rmyndharis--sql-optimization-patterns,semantic_knn,0.769446611404419,content_only,
89jobrien--database-optimization,rohitg00--database-optimization,semantic_knn,0.7022366523742676,content_only,
89jobrien--database-optimization,sfc-gh-dflippo--dbt-performance,semantic_knn,0.6515673398971558,content_only,
89jobrien--database-optimization,sickn33--database,semantic_knn,0.6061562299728394,content_only,
